anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date,avg_score,favorites,anime_key
16610,20,3925,7,50,278,4280,2022-03-11,3.56,1,14589
16614,134,3933,103,89,1838,6097,2022-03-11,6.55,0,14590
16620,12,112,5,42,98,269,2022-03-11,5.25,0,14591
16656,758,9766,228,225,4236,15213,2022-03-11,5.25,41,14596
16680,267,35240,210,232,4023,39972,2022-03-11,6.32,11,14601
16702,21,591,22,77,256,967,2022-03-11,6.09,0,14607
16718,100,1474,81,112,1657,3424,2022-03-11,6.51,0,14609
16738,54,2052,35,82,810,3033,2022-03-11,5.98,0,14614
16742,32423,360134,24003,43044,122416,582020,2022-03-11,7.01,4776,14616
16746,11,63,1,49,66,190,2022-03-11,5.95,0,14617
16748,11,87,5,55,109,267,2022-03-11,5.95,0,14618
16754,9,57,2,53,66,187,2022-03-11,5.95,0,14620
16780,13,68,3,41,80,205,2022-03-11,5.95,0,14626
16798,20,206,11,56,275,568,2022-03-11,5.95,0,14634
16812,17,208,9,75,145,454,2022-03-11,5.03,0,14641
16828,19,109,3,51,100,282,2022-03-11,7.25,0,14648
16868,924,43506,444,219,12720,57813,2022-03-11,7.25,30,14654
16908,20,75,9,81,110,295,2022-03-11,7.5,2,14660
16934,2693,166613,1123,808,30178,201415,2022-03-11,7.5,162,14666
16988,13,124,5,64,78,284,2022-03-11,5.2,0,14672
17048,8,280,12,36,138,474,2022-03-11,5.2,0,14679
17068,27,1472,12,23,256,1790,2022-03-11,6.23,1,14680
17076,27,777,6,59,143,1012,2022-03-11,4.91,0,14682
17090,12,149,11,98,100,370,2022-03-11,7.03,1,14687
17113,60,3103,39,94,554,3850,2022-03-11,7.03,3,14693
17131,35,151,10,49,302,547,2022-03-11,6.47,2,14698
17157,1455,35189,600,585,9937,47766,2022-03-11,6.47,125,14703
17159,16,293,14,56,145,524,2022-03-11,5.08,0,14704
17161,20,259,10,62,163,514,2022-03-11,5.31,0,14705
17165,29,280,16,49,227,601,2022-03-11,5.52,0,14707
17187,1090,37962,529,313,17952,57846,2022-03-11,7.45,66,14709
17213,13,106,7,65,89,280,2022-03-11,6.4,0,14714
17219,13,160,7,63,96,339,2022-03-11,6.4,1,14717
17233,21,205,9,45,295,575,2022-03-11,6.4,1,14720
17249,712,5761,450,653,3985,11561,2022-03-11,7.54,162,14724
17263,14,90,9,62,110,285,2022-03-11,7.5,1,14726
17273,440,11519,266,260,4769,17254,2022-03-11,7.5,17,14730
17293,37,890,14,34,285,1260,2022-03-11,5.52,1,14733
17313,9,84,2,55,85,235,2022-03-11,6.05,0,14736
17325,71,367,39,113,1043,1633,2022-03-11,6.05,0,14740
17351,103,5010,65,52,1411,6641,2022-03-11,5.89,1,14744
17359,20,183,17,76,211,507,2022-03-11,5.58,0,14747
17395,217,4997,93,112,2739,8158,2022-03-11,5.08,4,14753
17419,250,4985,199,196,3221,8851,2022-03-11,6.65,6,14758
17437,480,13830,260,180,7459,22209,2022-03-11,7.6,59,14761
17445,16,120,12,78,166,392,2022-03-11,5.75,0,14765
17471,11,73,5,56,72,217,2022-03-11,5.75,1,14770
17485,11,181,8,42,138,380,2022-03-11,5.75,1,14775
17497,196,1108,133,222,1439,3098,2022-03-11,6.87,18,14779
17521,30,152,19,92,254,547,2022-03-11,6.18,1,14783
17603,27,210,3,60,212,512,2022-03-11,6.18,0,14792
17621,24,207,14,77,270,592,2022-03-11,5.96,2,14797
17623,13,106,10,78,100,307,2022-03-11,6.52,1,14798
17637,642,14317,448,494,6655,22556,2022-03-11,6.52,26,14801
17651,3062,22619,2414,4930,17857,50882,2022-03-11,6.4,116,14748
17665,11,87,4,52,117,271,2022-03-11,6.29,0,14808
17667,21,116,25,86,222,470,2022-03-11,6.29,1,14809
17669,28,112,12,86,169,407,2022-03-11,6.29,0,14810
17671,27,147,23,101,246,544,2022-03-11,6.29,1,14811
17673,20,93,14,66,229,422,2022-03-11,6.29,1,14812
17675,11,60,9,81,121,282,2022-03-11,6.29,0,14813
17681,1727,12759,1190,2971,8028,26675,2022-03-11,6.29,34,14816
17693,35,890,31,63,457,1476,2022-03-11,5.73,0,14819
17703,51,126,47,145,528,897,2022-03-11,5.89,1,14822
17719,23,366,9,55,248,701,2022-03-11,5.89,1,14826
17725,407,23966,287,180,4596,29436,2022-03-11,6.77,19,14828
17727,173,1651,181,124,1476,3605,2022-03-11,5.92,1,14829
17729,25005,366089,12025,17002,120668,540789,2022-03-11,7.51,4082,14830
17731,585,6092,551,749,2452,10429,2022-03-11,6.52,13,14831
17741,6908,73539,3763,5808,48900,138918,2022-03-11,6.86,537,14834
17743,717,14679,328,331,6766,22821,2022-03-11,6.75,17,14835
17749,17,146,15,40,198,416,2022-03-11,6.22,0,14836
17753,22,159,9,43,199,432,2022-03-11,6.22,0,14837
26225,10,33,2,42,55,142,2022-03-11,6.22,0,2588
17777,8427,91840,4252,8932,41090,154541,2022-03-11,6.22,165,14838
17785,23,460,19,48,331,881,2022-03-11,6.2,0,14839
17811,55,3420,34,51,516,4076,2022-03-11,5.65,0,14842
17821,3238,24214,2231,4471,17415,51569,2022-03-11,6.53,70,14846
17831,7737,80096,4391,10130,31063,133417,2022-03-11,6.56,248,14849
17871,235,2819,112,86,2084,5336,2022-03-11,5.76,11,14854
17887,68,961,28,36,541,1634,2022-03-11,5.96,0,14858
17897,43,1245,16,43,475,1822,2022-03-11,6.24,2,14862
17917,301,2304,197,288,1253,4343,2022-03-11,7.04,33,14867
17951,21,370,7,45,154,597,2022-03-11,5.94,0,14872
17959,34,449,24,69,435,1011,2022-03-11,6.07,0,14876
17969,115,228,83,142,666,1234,2022-03-11,5.98,2,14880
17977,13,170,7,37,121,348,2022-03-11,6.06,1,14881
17979,14,157,8,40,110,329,2022-03-11,5.9,0,14882
17981,14,118,8,42,118,300,2022-03-11,5.9,0,14883
17983,12,202,9,47,114,384,2022-03-11,5.9,0,14884
17987,14,197,8,44,117,380,2022-03-11,5.93,0,14886
17991,33,195,12,55,340,635,2022-03-11,5.39,0,14888
18001,6047,113683,4019,5439,22873,152061,2022-03-11,6.75,184,14889
18003,22,450,11,61,280,824,2022-03-11,6.06,0,14890
18005,19,136,18,72,137,382,2022-03-11,5.84,1,14891
18029,14,214,7,44,120,399,2022-03-11,5.84,0,14893
18045,663,26553,322,195,7273,35006,2022-03-11,6.85,13,14898
18063,22,335,18,95,352,822,2022-03-11,6.1,1,14903
18085,17,280,4,45,139,485,2022-03-11,5.95,0,14907
18087,12,167,9,46,117,351,2022-03-11,8.23,0,14908
18115,33026,540710,17200,13059,144963,748958,2022-03-11,8.23,7259,14913
18133,39,490,7,83,157,776,2022-03-11,5.41,0,14916
18153,53934,624314,31582,30089,287119,1027038,2022-03-11,7.74,11119,14920
18179,15097,128919,9988,9057,44593,207654,2022-03-11,7.95,2168,14923
18197,67,241,26,77,290,701,2022-03-11,4.98,0,14926
46777,0,0,0,0,0,0,2022-03-11,4.83,0,20270
46779,0,0,0,0,0,0,2022-03-11,4.83,0,20272
46781,0,0,0,0,0,0,2022-03-11,4.83,0,20274
46783,0,0,0,0,0,0,2022-03-11,4.83,0,20275
18199,56,215,24,73,209,577,2022-03-11,4.83,1,14927
18205,126,945,96,316,539,2022,2022-03-11,5.94,5,14928
18227,44,110,22,110,209,495,2022-03-11,7.3,1,14929
18229,9229,81564,7619,10843,64677,173932,2022-03-11,7.3,1196,14930
18241,23,141,15,94,166,439,2022-03-11,5.43,0,14932
18273,17,178,8,37,117,357,2022-03-11,5.43,2,14937
18283,9,68,2,52,75,206,2022-03-11,7.28,0,14940
18295,3153,66030,1914,1917,14449,87463,2022-03-11,7.28,197,14941
18301,7,52,3,38,58,158,2022-03-11,7.86,0,14942
18307,21,108,4,60,118,311,2022-03-11,7.86,0,14945
18313,14,88,3,61,91,257,2022-03-11,7.86,0,14948
18317,7,60,1,39,62,169,2022-03-11,7.86,1,14950
18323,11,69,3,46,62,191,2022-03-11,7.86,0,14953
18339,13,76,2,59,90,240,2022-03-11,7.86,0,14958
18355,11,93,8,65,97,274,2022-03-11,7.86,0,14962
18377,13,129,4,66,99,311,2022-03-11,7.86,0,14966
18397,14334,320714,6678,2539,47266,391531,2022-03-11,7.86,800,14970
18429,461,20690,231,227,5854,27463,2022-03-11,7.87,39,14975
18449,71,1478,52,87,975,2663,2022-03-11,6.22,1,14979
18463,11,372,3,22,60,468,2022-03-11,4.6,0,14982
18475,19,60,6,51,108,244,2022-03-11,6.78,0,14985
18495,3196,18143,2196,4993,18190,46718,2022-03-11,6.78,112,14988
18521,21,101,12,38,126,298,2022-03-11,6.19,0,14992
18533,16,361,11,47,237,672,2022-03-11,6.19,1,14995
18549,90,1605,61,102,1241,3099,2022-03-11,6.4,5,14996
18557,46,516,25,62,530,1179,2022-03-11,5.33,0,14997
18561,9,356,3,28,55,451,2022-03-11,4.33,0,14998
18567,30,105,16,52,220,423,2022-03-11,5.7,1,14999
18573,16,79,5,55,105,260,2022-03-11,5.7,4,15001
18575,10,136,5,49,76,276,2022-03-11,5.7,0,15002
18577,14,99,8,41,76,238,2022-03-11,5.7,1,15003
18583,25,78,7,48,159,317,2022-03-11,5.7,0,15004
18587,13,268,10,47,152,490,2022-03-11,5.7,1,15005
18591,13,139,8,63,84,307,2022-03-11,5.53,0,15007
18603,34,719,30,67,391,1241,2022-03-11,5.53,0,15009
18631,19,65,15,36,184,319,2022-03-11,8.02,0,15014
18661,6044,86067,1182,519,16946,110758,2022-03-11,8.02,335,15019
18689,23645,112948,14936,10247,52222,213998,2022-03-11,8.11,4073,1128
18723,32,389,9,32,213,675,2022-03-11,5.16,0,1131
18747,13,211,8,32,119,383,2022-03-11,5.77,1,1136
18753,2679,207239,985,533,25470,236906,2022-03-11,7.59,455,1137
18755,196,2743,189,221,1219,4568,2022-03-11,5.92,8,1138
18759,15,146,11,69,137,378,2022-03-11,6.1,0,1139
18767,4960,42938,3867,9014,23206,83985,2022-03-11,6.1,138,1140
18771,584,2215,501,1755,2505,7560,2022-03-11,6.45,13,1141
18773,14,64,5,54,81,218,2022-03-11,7.65,0,1142
18817,8,81,6,62,94,251,2022-03-11,7.65,0,1147
18829,12,159,6,43,115,335,2022-03-11,7.65,0,1153
18849,470,22168,279,165,7923,31005,2022-03-11,7.65,29,1158
18881,201,5317,243,313,3726,9800,2022-03-11,5.62,4,1161
18937,15,132,13,70,103,333,2022-03-11,6.28,1,1166
18983,16,79,12,71,92,270,2022-03-11,6.28,0,1172
19029,332,8042,219,204,3200,11997,2022-03-11,6.28,3,1177
19063,18,71,8,56,133,286,2022-03-11,6.66,0,1181
19087,20,130,8,78,108,344,2022-03-11,6.66,0,1187
19099,88,6077,84,113,1503,7865,2022-03-11,6.66,4,1188
19111,8625,176577,4896,4217,39157,233472,2022-03-11,7.78,2680,1190
19123,1296,42174,387,426,7759,52042,2022-03-11,8.2,70,1194
19157,4220,7306,3507,5222,5564,25819,2022-03-11,6.51,182,1200
19171,53,292,35,75,261,716,2022-03-11,5.19,0,1206
19193,711,26675,366,206,13354,41312,2022-03-11,7.35,26,1211
19195,658,22841,372,191,13315,37377,2022-03-11,7.44,21,1212
19207,177,1241,148,208,1289,3063,2022-03-11,5.31,2,1213
19209,10,260,12,36,149,467,2022-03-11,5.31,0,1214
19211,892,29667,574,287,6707,38127,2022-03-11,7.19,11,1215
19221,14383,260847,6515,9039,82840,373624,2022-03-11,7.2,1452,1219
19231,15,706,5,28,105,859,2022-03-11,4.62,1,1220
19233,17,850,11,42,214,1134,2022-03-11,5.69,2,1221
19235,12,655,2,23,116,808,2022-03-11,5.75,0,1222
19237,12,528,6,22,91,659,2022-03-11,5.65,1,1223
19261,276,7198,190,294,4612,12570,2022-03-11,6.73,53,1228
19297,77,2467,48,75,717,3384,2022-03-11,4.73,1,1234
19319,3788,43849,2213,2770,14329,66949,2022-03-11,7.75,590,1238
19363,3879,102894,2423,1220,22469,132885,2022-03-11,8.28,611,1242
19391,3314,31919,2995,2706,9486,50420,2022-03-11,6.62,67,1247
19429,11804,151837,7141,13414,62414,246610,2022-03-11,6.61,964,1250
19445,28,85,14,114,165,406,2022-03-11,7.05,0,1254
19463,10,60,2,48,59,179,2022-03-11,7.05,0,1257
19467,39,84,20,61,423,627,2022-03-11,7.05,1,1258
26227,11,35,2,42,57,147,2022-03-11,7.05,0,2589
19469,793,24670,331,343,8509,34646,2022-03-11,7.05,100,1259
19479,28,216,23,55,287,609,2022-03-11,5.7,0,1260
19481,14,432,4,23,94,567,2022-03-11,5.4,0,1261
19501,29,81,12,60,166,348,2022-03-11,5.47,0,1265
19515,23,91,12,50,187,363,2022-03-11,5.47,1,1269
19533,15,213,8,45,198,479,2022-03-11,5.47,0,1273
19583,9,62,2,45,62,180,2022-03-11,6.91,0,1282
19619,54,806,34,77,486,1457,2022-03-11,6.91,2,1287
19671,2798,47227,2310,1067,14978,68380,2022-03-11,7.63,92,1293
19697,963,20533,684,304,9182,31666,2022-03-11,7.06,36,1298
19717,16,107,7,48,108,286,2022-03-11,5.31,0,1301
19751,15,102,4,57,113,291,2022-03-11,5.31,0,1307
19753,12,67,5,40,73,197,2022-03-11,5.31,1,1308
19755,48,352,36,104,183,723,2022-03-11,5.31,1,1309
19773,23,250,20,65,270,628,2022-03-11,5.71,1,1312
19815,77616,1711514,33350,48524,235110,2106114,2022-03-11,8.12,45531,1319
19831,25,104,17,63,230,439,2022-03-11,6.74,0,1322
19839,19,76,10,50,132,287,2022-03-11,6.74,1,1323
19841,1310,18761,855,1448,8270,30644,2022-03-11,6.74,33,1324
19843,24,152,15,83,252,526,2022-03-11,6.72,1,1325
19873,15,89,14,62,154,334,2022-03-11,6.72,1,1330
19897,19,137,5,65,174,400,2022-03-11,6.72,0,1336
19917,12,83,5,57,107,264,2022-03-11,6.72,0,1342
19919,680,2889,512,772,6408,11261,2022-03-11,6.72,51,1343
19921,27,99,6,49,210,391,2022-03-11,6.56,0,1344
19947,31,158,24,93,250,556,2022-03-11,6.56,2,1350
19965,14,86,11,59,114,284,2022-03-11,6.56,2,1356
19987,21,76,12,79,109,297,2022-03-11,6.56,0,1363
19997,26,109,18,77,175,405,2022-03-11,6.56,0,1368
20021,3797,245596,1411,1746,30713,283263,2022-03-11,6.56,546,1374
20033,1924,27314,1245,2984,12806,46273,2022-03-11,6.39,47,1379
20053,3369,26011,2523,7355,15318,54576,2022-03-11,6.18,56,1384
20079,24,99,14,81,153,371,2022-03-11,6.5,0,1388
20087,27,103,9,59,152,350,2022-03-11,6.5,1,1392
20111,15,63,3,49,96,226,2022-03-11,6.5,0,1396
20127,24,107,16,70,159,376,2022-03-11,6.5,2,1402
20155,126,2178,89,137,1459,3989,2022-03-11,6.5,2,1408
20183,19,111,17,73,176,396,2022-03-11,6.1,1,1412
20205,9,77,7,60,80,233,2022-03-11,6.1,0,1418
20207,26,241,24,48,335,674,2022-03-11,6.1,2,1419
20221,376,11793,208,115,4518,17010,2022-03-11,7.38,5,1420
20225,19,173,10,55,213,470,2022-03-11,6.07,1,1422
20239,21,84,9,73,164,351,2022-03-11,6.14,1,1429
20365,283,17994,264,306,4360,23207,2022-03-11,6.14,38,1437
20423,349,20660,243,149,5969,27370,2022-03-11,6.89,19,1443
20431,7834,50348,5280,6386,48660,118508,2022-03-11,7.78,1130,1444
20441,34,351,11,63,365,824,2022-03-11,6.44,0,1445
20449,1104,60435,556,475,18530,81100,2022-03-11,6.98,86,1446
20469,43,326,14,44,536,963,2022-03-11,6.38,1,1450
20509,4447,100560,2372,2310,34755,144444,2022-03-11,7.25,250,1457
20543,1057,28887,459,496,14027,44926,2022-03-11,6.62,81,1463
20587,39,377,16,62,290,784,2022-03-11,5.5,1,1470
20671,154,3507,72,57,2836,6626,2022-03-11,7.3,8,1477
20707,45,3005,28,52,491,3621,2022-03-11,4.66,1,1482
20755,13,89,10,78,168,358,2022-03-11,7.81,0,1489
20815,695,27508,245,355,8208,37011,2022-03-11,7.81,54,1496
20857,28,1648,14,25,201,1916,2022-03-11,5.52,1,1502
20899,45828,842294,15227,9047,66717,979113,2022-03-11,8.1,17974,1508
20919,467,18243,194,313,4309,23526,2022-03-11,5.42,38,1513
20951,26,839,9,29,311,1214,2022-03-11,5.45,1,1518
20973,7972,65395,4630,6290,48823,133110,2022-03-11,7.06,300,1525
21019,12,57,4,55,64,192,2022-03-11,5.98,1,1532
21037,41,132,15,62,434,684,2022-03-11,5.98,4,1538
21067,1495,15557,846,2817,9388,30103,2022-03-11,5.98,22,1544
21089,22,621,8,27,210,888,2022-03-11,5.39,0,1550
21121,20,100,9,42,206,377,2022-03-11,6.66,0,1556
21177,8502,40336,6198,13032,25819,93887,2022-03-11,6.66,158,1561
21179,55,747,23,46,534,1405,2022-03-11,4.37,0,1562
21235,478,12646,294,370,5715,19503,2022-03-11,6.77,13,1568
21277,13,119,7,59,89,287,2022-03-11,6.81,0,1574
21325,986,11799,636,1002,5366,19789,2022-03-11,6.81,39,1580
21353,9773,88260,6754,13833,41625,160245,2022-03-11,6.55,179,1586
21415,1589,23452,1053,591,7569,34254,2022-03-11,6.73,18,1592
21433,14,152,12,86,193,457,2022-03-11,7.63,0,1597
21447,27,111,11,82,201,432,2022-03-11,7.63,1,1602
21473,1287,52956,556,335,19299,74433,2022-03-11,7.63,188,1607
21483,24,76,8,62,156,326,2022-03-11,6.06,0,1610
21485,12,72,6,54,91,235,2022-03-11,6.06,0,1611
21489,13,166,4,59,106,348,2022-03-11,6.06,0,1613
21491,23,119,8,70,112,332,2022-03-11,6.06,0,1614
21493,20,338,10,75,147,590,2022-03-11,6.06,0,1615
21495,478,4824,253,378,3713,9646,2022-03-11,6.39,14,1616
21497,202,3270,83,117,1883,5555,2022-03-11,6.57,10,1617
21507,8436,115426,6242,20290,37759,188153,2022-03-11,5.9,194,1618
21509,17,73,5,62,97,254,2022-03-11,6.85,0,1619
21511,11852,103723,7289,13511,66642,203017,2022-03-11,6.85,1339,1620
46784,0,0,0,0,0,0,2022-03-11,5.85,0,20276
46785,0,0,0,0,0,0,2022-03-11,5.85,0,20277
46786,0,0,0,0,0,0,2022-03-11,5.85,0,20278
46788,0,0,0,0,0,0,2022-03-11,5.85,0,20280
21517,7,78,4,44,56,189,2022-03-11,5.85,0,1621
21523,59,1252,39,140,481,1971,2022-03-11,5.85,0,1622
21525,13,120,4,48,108,293,2022-03-11,6.71,0,1623
21541,944,20456,513,405,8994,31312,2022-03-11,6.71,28,1625
21545,16,90,8,45,157,316,2022-03-11,7.15,0,1626
21547,19,73,7,51,121,271,2022-03-11,7.15,0,1627
21549,17,111,9,67,155,359,2022-03-11,7.15,0,1628
21551,14,70,6,70,113,273,2022-03-11,7.15,0,1629
21553,11,80,4,70,71,236,2022-03-11,7.15,0,1630
21561,12609,119821,6330,7476,73921,220157,2022-03-11,7.15,334,1632
21563,6764,81735,3609,7695,32844,132647,2022-03-11,7.03,711,1633
21569,263,33172,179,201,4020,37835,2022-03-11,6.46,8,1634
21571,86,3735,82,116,1450,5469,2022-03-11,6.31,0,1635
21573,2120,25541,1017,859,12578,42115,2022-03-11,7.43,339,1636
21595,98,1644,66,136,1316,3260,2022-03-11,6.21,1,1640
21635,619,26763,277,180,7010,34849,2022-03-11,7.24,21,1644
21649,140,2762,66,61,1514,4543,2022-03-11,6.02,1,1648
21671,420,4696,387,656,2203,8362,2022-03-11,6.86,27,1653
21695,114,5356,102,131,1732,7435,2022-03-11,6.44,3,1657
21713,22,152,15,61,129,379,2022-03-11,5.85,0,1662
21743,6946,54861,4615,6409,43398,116229,2022-03-11,7.5,721,1667
21771,298,9415,109,161,2793,12776,2022-03-11,5.71,10,1673
21831,11,535,5,46,99,696,2022-03-11,4.79,1,1680
21853,185,4977,154,190,3239,8745,2022-03-11,6.96,14,1686
21875,40,831,11,35,354,1271,2022-03-11,5.28,0,1692
21933,12,113,3,64,77,269,2022-03-11,7.65,0,1699
21943,13,117,3,62,73,268,2022-03-11,7.65,0,1704
21959,14,111,7,63,76,271,2022-03-11,7.65,0,1711
21961,11,118,5,65,83,282,2022-03-11,7.65,0,1712
21967,12,104,7,67,86,276,2022-03-11,7.65,0,1714
21995,31798,552626,15193,16092,166660,782369,2022-03-11,7.65,8809,1720
22037,13,88,3,61,57,222,2022-03-11,6.87,0,1726
22057,403,17786,203,129,5645,24166,2022-03-11,6.87,8,1731
22099,289,609,198,744,902,2742,2022-03-11,6.0,10,1737
22131,12,46,4,55,76,193,2022-03-11,3.71,0,1744
22157,12,859,9,45,140,1065,2022-03-11,3.71,0,1749
22167,11,368,11,31,137,558,2022-03-11,5.33,0,1754
22177,15,890,12,40,209,1166,2022-03-11,3.03,3,1759
22205,28,377,2,41,122,570,2022-03-11,5.39,1,1765
22239,14,196,9,40,157,416,2022-03-11,5.58,0,1771
22293,16,300,8,30,126,480,2022-03-11,5.64,0,1781
22319,92349,2042360,31400,49660,207164,2422933,2022-03-11,7.8,45455,1785
22345,23,233,7,55,114,432,2022-03-11,5.35,1,1790
22385,13,672,2,34,108,829,2022-03-11,4.52,0,1795
22417,17,361,4,36,88,506,2022-03-11,4.76,0,1801
22435,112,1803,68,85,1353,3421,2022-03-11,6.1,4,1806
29617,17,1104,8,50,146,1325,2022-03-11,3.0,0,3148
22445,12,196,5,44,115,372,2022-03-11,5.95,0,1810
22449,13,201,3,46,115,378,2022-03-11,5.94,0,1812
22465,42,100,20,93,341,596,2022-03-11,5.93,0,1818
22477,13,179,8,45,114,359,2022-03-11,5.93,0,1823
22487,19,240,4,52,127,442,2022-03-11,5.93,1,1828
22497,26,394,10,57,242,729,2022-03-11,5.66,0,1833
22511,19,195,26,107,135,482,2022-03-11,5.69,0,1838
22541,22,178,12,82,163,457,2022-03-11,5.66,0,1843
22567,13,144,2,40,82,281,2022-03-11,5.4,0,1848
22577,15,141,3,44,96,299,2022-03-11,5.4,1,1853
22593,12,168,6,41,92,319,2022-03-11,5.4,0,1857
22607,12,204,12,59,112,399,2022-03-11,5.39,1,1862
22609,10,130,4,45,67,256,2022-03-11,6.54,0,1863
22617,9,117,5,44,87,262,2022-03-11,6.54,0,1867
22627,9,115,5,44,97,270,2022-03-11,6.54,0,1872
22637,12,134,7,43,84,280,2022-03-11,6.54,0,1876
22643,10,85,6,42,86,229,2022-03-11,6.54,0,1879
22653,10,91,5,48,79,233,2022-03-11,6.54,0,1884
22661,171,4767,175,214,2531,7858,2022-03-11,6.54,6,1886
22671,19,211,10,64,192,496,2022-03-11,5.68,0,1889
22677,359,12069,170,157,4310,17065,2022-03-11,6.99,34,1892
22693,757,3717,541,697,3877,9589,2022-03-11,7.43,74,1896
22695,199,8515,169,194,2725,11802,2022-03-11,6.58,3,1897
22699,267,10926,176,225,3270,14864,2022-03-11,6.5,4,1898
22709,15,109,6,70,86,286,2022-03-11,6.5,1,1899
22711,10,62,4,59,75,210,2022-03-11,6.5,0,1900
22745,302,16081,175,159,3981,20698,2022-03-11,6.5,19,1904
22759,617,20860,366,189,7930,29962,2022-03-11,6.81,19,1907
22789,27332,372433,16277,9292,160138,585472,2022-03-11,8.39,11728,1911
22817,1170,7584,863,1340,5704,16661,2022-03-11,7.53,56,1913
22839,1511,47135,395,219,18772,68032,2022-03-11,7.35,120,1919
22859,556,24743,391,226,7986,33902,2022-03-11,7.19,8,1925
22955,809,1564,812,1842,4278,9305,2022-03-11,5.44,5,1932
22979,19,117,9,51,170,366,2022-03-11,4.83,0,1938
22995,6,44,14,73,54,191,2022-03-11,4.83,0,1944
23007,9,75,10,78,111,283,2022-03-11,4.83,1,1950
23023,81,3003,60,112,1026,4282,2022-03-11,4.83,2,1955
23051,14,729,7,32,175,957,2022-03-11,4.26,0,1960
23063,36,1083,14,42,443,1618,2022-03-11,4.53,3,1966
23085,17,75,6,42,121,261,2022-03-11,6.73,1,1971
23115,211,3635,199,172,3477,7694,2022-03-11,6.73,5,1976
23133,4645,19179,3634,7056,19661,54175,2022-03-11,6.59,79,1980
23153,514,7158,314,172,4097,12255,2022-03-11,7.12,3,1985
23181,11,84,21,100,90,306,2022-03-11,5.36,0,1989
23189,36,648,40,116,291,1131,2022-03-11,5.36,8,1993
23213,320,2948,237,695,2336,6536,2022-03-11,5.92,4,1998
23245,12,99,3,56,87,257,2022-03-11,7.51,0,2004
23269,3214,44266,2132,1543,21731,72886,2022-03-11,7.51,253,2010
23277,32571,339817,15912,17374,161153,566827,2022-03-11,7.5,3888,2013
23293,638,14888,258,188,8740,24712,2022-03-11,7.82,74,2019
23313,14,130,8,63,105,320,2022-03-11,7.59,0,2025
23321,35344,394102,21579,19045,82744,552814,2022-03-11,7.59,1372,2029
23341,986,17117,738,788,6036,25665,2022-03-11,6.28,18,2033
23353,22,87,6,42,161,318,2022-03-11,6.25,0,2039
23367,73,1306,48,62,655,2144,2022-03-11,6.25,0,2044
30979,7,34,2,45,37,125,2022-03-11,5.32,0,3803
23375,104,229,86,229,997,1645,2022-03-11,5.32,4,2046
23383,803,48285,367,176,9555,59186,2022-03-11,7.34,32,2047
23385,2017,83836,934,351,27500,114638,2022-03-11,7.65,61,2048
23387,65,737,32,74,580,1488,2022-03-11,4.96,2,2049
23393,16,274,14,91,114,509,2022-03-11,5.99,0,2050
23399,514,13936,306,200,8117,23073,2022-03-11,6.53,6,2051
23405,456,5826,347,213,5512,12354,2022-03-11,6.74,7,2053
23433,589,8323,305,516,3605,13338,2022-03-11,6.23,6,2060
23439,109,3267,40,41,1279,4736,2022-03-11,6.56,5,2061
23441,649,48611,229,309,8273,58071,2022-03-11,7.42,57,2062
23447,754,33451,383,202,9433,44223,2022-03-11,7.18,37,2063
23515,14,175,7,50,120,366,2022-03-11,5.42,0,2069
23551,448,8086,241,394,2761,11930,2022-03-11,5.96,4,2074
23583,41,443,16,75,443,1018,2022-03-11,6.15,1,2080
23597,20,245,9,47,156,477,2022-03-11,5.7,0,2085
23615,19,178,15,49,278,539,2022-03-11,6.07,0,2091
23627,161,2146,114,173,2368,4962,2022-03-11,6.57,7,2096
23643,11,130,5,54,91,291,2022-03-11,6.41,0,2102
23675,14,95,20,70,230,429,2022-03-11,6.41,1,2109
23697,311,7523,227,219,3186,11466,2022-03-11,6.41,24,2111
23707,18,107,6,53,109,293,2022-03-11,7.34,1,2115
23725,1059,12820,505,277,8260,22921,2022-03-11,7.34,38,2121
23733,72,0,27,40,216,355,2022-03-11,5.7,1,2125
23753,53,465,32,60,560,1170,2022-03-11,5.7,0,2130
23765,11,116,10,47,169,353,2022-03-11,7.69,0,2134
23775,1817,67829,1015,1156,29631,101448,2022-03-11,7.69,156,2137
